user_id,product_id,rating
6815a2656023f6e39216e6d7,6815c02c82917a0d9aeaea7e,5
6815a5036023f6e3921757b1,6815c02c82917a0d9aeaea7e,5
6815ac526023f6e3921884ff,6815c02c82917a0d9aeaea7e,5
6815a1ca6023f6e39216cd48,6815c02c82917a0d9aeaea7e,5
6815a2656023f6e39216e54e,6815c02c82917a0d9aeaea7e,5
6815a3576023f6e39217133f,6815c02c82917a0d9aeaea7e,5
6815a4d66023f6e392175059,6815c02c82917a0d9aeaea7e,5
6815a8846023f6e39217e9b4,6815c02c82917a0d9aeaea7e,4
6815adf26023f6e39218c196,6815c02c82917a0d9aeaea7e,5
6815a5036023f6e392175913,6815c02c82917a0d9aeaea7e,5
6815af266023f6e39218f1f1,6815c02c82917a0d9aeaea7e,5
6815aea76023f6e39218de59,6815c02c82917a0d9aeaea7e,5
6815a7a76023f6e39217c797,6815c02c82917a0d9aeaea7e,5
6815aa626023f6e392182f18,6815c02c82917a0d9aeaea7e,5
6815aa366023f6e3921828fe,6815c02c82917a0d9aeaea7e,5
6815a1b36023f6e39216c86b,6815c02c82917a0d9aeaea7e,5
6815b0436023f6e392191bda,6815c02c82917a0d9aeaea7e,5
6815a2d26023f6e39216fb8c,6815c02c82917a0d9aeaea7e,5
6815a4506023f6e3921737e6,6815c02c82917a0d9aeaea7e,5
6815b0c26023f6e392193272,6815c02c82917a0d9aeaea7e,5
6815a80e6023f6e39217d88b,6815c02c82917a0d9aeaea7e,5
6815af596023f6e39218fb27,6815c02c82917a0d9aeaea7e,5
6815a5c96023f6e392177aff,6815c02c82917a0d9aeaea7e,5
6815ac856023f6e392188cfc,6815c02c82917a0d9aeaea7e,5
6815a9cb6023f6e3921816a7,6815c02c82917a0d9aeaea7e,5
6815a27b6023f6e39216e9af,6815c02c82917a0d9aeaea7f,5
6815ab586023f6e3921858b2,6815c02c82917a0d9aeaea7f,5
6815aad26023f6e392184357,6815c02c82917a0d9aeaea7f,5
6815b0906023f6e392192955,6815c02c82917a0d9aeaea7f,5
6815a60c6023f6e3921787af,6815c02c82917a0d9aeaea7f,5
6815ab156023f6e392184ff9,6815c02c82917a0d9aeaea7f,5
6815b2a36023f6e3921978fe,6815c02c82917a0d9aeaea7f,5
6815a6216023f6e392178c32,6815c02c82917a0d9aeaea7f,5
6815ae8c6023f6e39218db1f,6815c02c82917a0d9aeaea7f,5
6815a5186023f6e392175d3f,6815c02c82917a0d9aeaea7f,5
6815b2b66023f6e39219795c,6815c02c82917a0d9aeaea7f,5
6815b2b66023f6e392197ac3,6815c02c82917a0d9aeaea7f,4
6815a70d6023f6e39217b0c9,6815c02c82917a0d9aeaea7f,5
6815a7f56023f6e39217d54f,6815c02c82917a0d9aeaea7f,5
6815a67b6023f6e392179c18,6815c02c82917a0d9aeaea7f,5
6815a3e66023f6e3921728be,6815c02c82917a0d9aeaea7f,5
6815abc86023f6e392186e6e,6815c02c82917a0d9aeaea7f,5
6815a59b6023f6e392177412,6815c02c82917a0d9aeaea7f,5
6815a4ec6023f6e392175355,6815c02c82917a0d9aeaea7f,5
6815aa4b6023f6e392182d01,6815c02c82917a0d9aeaea7f,5
6815a7f56023f6e39217d368,6815c02c82917a0d9aeaea7f,5
6815aaa46023f6e392183b6e,6815c02c82917a0d9aeaea7f,5
6815a67b6023f6e392179a0a,6815c02c82917a0d9aeaea7f,5
6815a8286023f6e39217dbae,6815c02c82917a0d9aeaea7f,5
6815a75a6023f6e39217bf99,6815c02c82917a0d9aeaea7f,5
6815aa4b6023f6e392182968,6815c02c82917a0d9aeaea7f,5
6815b2886023f6e3921973fa,6815c02c82917a0d9aeaea7f,5
6815aa1d6023f6e392182245,6815c02c82917a0d9aeaea7f,5
6815a7a76023f6e39217ca26,6815c02c82917a0d9aeaea7f,5
6815aaa46023f6e392183c1f,6815c02c82917a0d9aeaea7f,5
6815a1b36023f6e39216c86f,6815c02c82917a0d9aeaea7f,5
6815a8ce6023f6e39217f29d,6815c02c82917a0d9aeaea7f,5
6815aef36023f6e39218eac6,6815c02c82917a0d9aeaea7f,5
6815a59b6023f6e3921774e5,6815c02c82917a0d9aeaea7f,5
6815a2236023f6e39216dac4,6815c02c82917a0d9aeaea7f,5
6815a9706023f6e3921809ee,6815c02c82917a0d9aeaea7f,5
6815a8846023f6e39217e911,6815c02c82917a0d9aeaea7f,5
6815afa66023f6e39219066a,6815c02c82917a0d9aeaea7f,4
6815aad26023f6e392184356,6815c02c82917a0d9aeaea7f,5
6815a7f56023f6e39217d469,6815c02c82917a0d9aeaea7f,5
6815aca06023f6e392188ec6,6815c02c82917a0d9aeaea7f,5
6815aff36023f6e392191025,6815c02c82917a0d9aeaea7f,5
6815a9cb6023f6e3921816df,6815c02c82917a0d9aeaea7f,5
6815afd96023f6e392190e03,6815c02c82917a0d9aeaea7f,5
6815a9706023f6e392180d96,6815c02c82917a0d9aeaea7f,5
6815b23b6023f6e392196893,6815c02c82917a0d9aeaea7f,5
6815aff36023f6e39219103b,6815c02c82917a0d9aeaea7f,5
6815ae8c6023f6e39218dac0,6815c02c82917a0d9aeaea7f,5
6815afd96023f6e392190e71,6815c02c82917a0d9aeaea7f,5
6815b1286023f6e39219420e,6815c02c82917a0d9aeaea7f,5
6815afd96023f6e392190c22,6815c02c82917a0d9aeaea7f,5
6815a5c96023f6e392177c3c,6815c02c82917a0d9aeaea7f,5
6815a5446023f6e39217629e,6815c02c82917a0d9aeaea7f,5
6815a91e6023f6e3921801a9,6815c02c82917a0d9aeaea7f,5
6815a3c76023f6e39217254d,6815c02c82917a0d9aeaea7f,5
6815a1646023f6e39216bc60,6815c02c82917a0d9aeaea7f,5
6815ab2c6023f6e392185320,6815c02c82917a0d9aeaea7f,5
6815b2a36023f6e392197588,6815c02c82917a0d9aeaea7f,5
6815a27b6023f6e39216ebbf,6815c02c82917a0d9aeaea7f,5
6815a70d6023f6e39217b0b8,6815c02c82917a0d9aeaea7f,5
6815aa786023f6e392183321,6815c02c82917a0d9aeaea7f,5
6815ac0a6023f6e392187800,6815c02c82917a0d9aeaea7f,5
6815a7406023f6e39217b952,6815c02c82917a0d9aeaea7f,5
6815afc06023f6e392190929,6815c02c82917a0d9aeaea7f,5
6815a4ec6023f6e39217534e,6815c02c82917a0d9aeaea7f,5
6815a8476023f6e39217e124,6815c02c82917a0d9aeaea7f,5
6815a9366023f6e39218056b,6815c02c82917a0d9aeaea7f,5
6815abc86023f6e392186c17,6815c02c82917a0d9aeaea7f,5
6815a5df6023f6e392177fc4,6815c02c82917a0d9aeaea7f,5
6815b0776023f6e392192378,6815c02c82917a0d9aeaea7f,5
6815a3136023f6e3921706f6,6815c02c82917a0d9aeaea7f,5
6815a47c6023f6e39217416d,6815c02c82917a0d9aeaea7f,4
6815a7c06023f6e39217ce70,6815c02c82917a0d9aeaea7f,5
6815a43a6023f6e392173592,6815c02c82917a0d9aeaea7f,5
6815a1e16023f6e39216cf11,6815c02c82917a0d9aeaea7f,5
6815aca06023f6e39218926a,6815c02c82917a0d9aeaea7f,5
6815b2216023f6e392196570,6815c02c82917a0d9aeaea7f,5
6815b0776023f6e392192450,6815c02c82917a0d9aeaea7f,5
6815ad756023f6e39218b04b,6815c02c82917a0d9aeaea7f,5
6815a3c76023f6e3921725b0,6815c02c82917a0d9aeaea7f,5
6815b0776023f6e392192552,6815c02c82917a0d9aeaea7f,5
6815a6f56023f6e39217acf0,6815c02c82917a0d9aeaea7f,5
6815b0436023f6e392191e74,6815c02c82917a0d9aeaea7f,5
6815b2016023f6e392195f5f,6815c02c82917a0d9aeaea7f,5
6815a4d66023f6e392174eb6,6815c02c82917a0d9aeaea7f,5
6815b2556023f6e392196b90,6815c02c82917a0d9aeaea7f,5
6815b23b6023f6e392196694,6815c02c82917a0d9aeaea7f,4
6815a80e6023f6e39217da3d,6815c02c82917a0d9aeaea7f,5
6815b15c6023f6e3921947f0,6815c02c82917a0d9aeaea7f,5
6815ae0c6023f6e39218c931,6815c02c82917a0d9aeaea7f,4
6815b2216023f6e392196314,6815c02c82917a0d9aeaea7f,4
6815aa056023f6e392181daa,6815c02c82917a0d9aeaea7f,5
6815ad3c6023f6e39218a6c8,6815c02c82917a0d9aeaea7f,5
6815a9936023f6e392181185,6815c02c82917a0d9aeaea7f,5
6815b26e6023f6e392196e08,6815c02c82917a0d9aeaea7f,5
6815a7da6023f6e39217d28f,6815c02c82917a0d9aeaea7f,5
6815b1c36023f6e39219578f,6815c02c82917a0d9aeaea7f,5
6815a9ae6023f6e3921811e9,6815c02c82917a0d9aeaea7f,5
6815a7406023f6e39217baca,6815c02c82917a0d9aeaea7f,5
6815af3f6023f6e39218f45e,6815c02c82917a0d9aeaea7f,4
6815af266023f6e39218f43c,6815c02c82917a0d9aeaea7f,5
6815aaff6023f6e392184a6d,6815c02c82917a0d9aeaea7f,5
6815a5186023f6e392175dd6,6815c02c82917a0d9aeaea7f,5
6815af746023f6e39218ffb7,6815c02c82917a0d9aeaea7f,4
6815a1ca6023f6e39216ccc2,6815c02c82917a0d9aeaea7f,5
6815a5036023f6e392175706,6815c02c82917a0d9aeaea7f,4
6815a2bc6023f6e39216f736,6815c02c82917a0d9aeaea7f,5
6815adf26023f6e39218c3b2,6815c02c82917a0d9aeaea7f,5
6815b1776023f6e392194da0,6815c02c82917a0d9aeaea7f,5
6815aa626023f6e392182f8c,6815c02c82917a0d9aeaea7f,5
6815a1ca6023f6e39216ccc4,6815c02c82917a0d9aeaea7f,5
6815aa366023f6e3921827c6,6815c02c82917a0d9aeaea7f,5
6815a8606023f6e39217e4e8,6815c02c82917a0d9aeaea7f,5
6815acb96023f6e39218950d,6815c02c82917a0d9aeaea7f,5
6815aef36023f6e39218e8ec,6815c02c82917a0d9aeaea7f,5
6815af0c6023f6e39218ee38,6815c02c82917a0d9aeaea7f,5
6815ab426023f6e392185556,6815c02c82917a0d9aeaea7f,5
6815a1646023f6e39216baab,6815c02c82917a0d9aeaea7f,5
6815abb36023f6e39218693d,6815c02c82917a0d9aeaea7f,5
6815b1e26023f6e392195a96,6815c02c82917a0d9aeaea7f,5
6815aea76023f6e39218de83,6815c02c82917a0d9aeaea7f,5
6815b2216023f6e3921962f6,6815c02c82917a0d9aeaea7f,5
6815a8286023f6e39217dd24,6815c02c82917a0d9aeaea7f,5
6815a3996023f6e392171ea2,6815c02c82917a0d9aeaea7f,3
6815a4ec6023f6e392175518,6815c02c82917a0d9aeaea7f,5
6815ad576023f6e39218aaeb,6815c02c82917a0d9aeaea7f,5
6815a4506023f6e39217377f,6815c02c82917a0d9aeaea7f,5
6815ab9b6023f6e3921864b3,6815c02c82917a0d9aeaea7f,5
6815b05d6023f6e3921922f9,6815c02c82917a0d9aeaea7f,4
6815afa66023f6e392190642,6815c02c82917a0d9aeaea7f,5
6815ab426023f6e3921855c7,6815c02c82917a0d9aeaea7f,5
6815b1a96023f6e392195568,6815c02c82917a0d9aeaea7f,5
6815ac6c6023f6e3921889af,6815c02c82917a0d9aeaea7f,5
6815a9e66023f6e392181c83,6815c02c82917a0d9aeaea7f,5
6815a2236023f6e39216dc79,6815c02c82917a0d9aeaea7f,5
6815b1a96023f6e392195551,6815c02c82917a0d9aeaea7f,5
6815aff36023f6e39219124c,6815c02c82917a0d9aeaea7f,5
6815aa8e6023f6e3921837df,6815c02c82917a0d9aeaea7f,5
6815a9366023f6e3921804d2,6815c02c82917a0d9aeaea7f,5
6815b1776023f6e392194dbd,6815c02c82917a0d9aeaea7f,5
6815b0dc6023f6e39219350f,6815c02c82917a0d9aeaea7f,5
6815afc06023f6e392190a0b,6815c02c82917a0d9aeaea7f,5
6815adda6023f6e39218bde1,6815c02c82917a0d9aeaea7f,5
6815ab2c6023f6e39218538f,6815c02c82917a0d9aeaea7f,4
6815b1776023f6e392194c89,6815c02c82917a0d9aeaea7f,5
6815ab9b6023f6e39218664b,6815c02c82917a0d9aeaea7f,5
6815a3836023f6e392171877,6815c02c82917a0d9aeaea81,5
6815b2016023f6e392195e19,6815c02c82917a0d9aeaea81,5
6815a80e6023f6e39217d95a,6815c02c82917a0d9aeaea81,5
6815af266023f6e39218f064,6815c02c82917a0d9aeaea81,5
6815a17a6023f6e39216bdfb,6815c02c82917a0d9aeaea81,5
6815aec16023f6e39218e1cb,6815c02c82917a0d9aeaea81,5
6815aad26023f6e3921840d5,6815c02c82917a0d9aeaea81,5
6815a4aa6023f6e392174968,6815c02c82917a0d9aeaea81,5
6815a3136023f6e3921704ca,6815c02c82917a0d9aeaea81,5
6815abc86023f6e392186f5b,6815c02c82917a0d9aeaea81,5
6815a6a86023f6e39217a2a2,6815c02c82917a0d9aeaea81,5
6815a2a76023f6e39216f228,6815c02c82917a0d9aeaea81,4
6815b1286023f6e392193f93,6815c02c82917a0d9aeaea81,4
6815ab2c6023f6e392185320,6815c02c82917a0d9aeaea81,5
6815a3836023f6e3921719c6,6815c02c82917a0d9aeaea81,5
6815b2886023f6e3921974f5,6815c02c82917a0d9aeaea81,5
6815a5c96023f6e392177c30,6815c02c82917a0d9aeaea81,5
6815ae0c6023f6e39218c618,6815c02c82917a0d9aeaea81,5
6815a7c06023f6e39217ce70,6815c02c82917a0d9aeaea81,5
6815a9066023f6e39217fd56,6815c02c82917a0d9aeaea81,4
6815a3416023f6e392170f32,6815c02c82917a0d9aeaea81,4
6815a9cb6023f6e3921816e9,6815c02c82917a0d9aeaea81,5
6815a7266023f6e39217b4d0,6815c02c82917a0d9aeaea81,4
6815af8d6023f6e3921900ce,6815c02c82917a0d9aeaea81,5
6815adf26023f6e39218c518,6815c02c82917a0d9aeaea81,5
6815a3ae6023f6e392172046,6815c02c82917a0d9aeaea81,5
6815a9ae6023f6e39218124e,6815c02c82917a0d9aeaea81,5
6815aef36023f6e39218e90c,6815c02c82917a0d9aeaea81,5
6815b1776023f6e392194d2e,6815c02c82917a0d9aeaea81,5
6815ad576023f6e39218aaeb,6815c02c82917a0d9aeaea81,5
6815aaff6023f6e392184a6d,6815c02c82917a0d9aeaea81,5
6815b23b6023f6e39219682e,6815c02c82917a0d9aeaea81,4
6815a80e6023f6e39217d908,6815c02c82917a0d9aeaea81,5
6815ac856023f6e392188ae2,6815c02c82917a0d9aeaea81,5
6815a4aa6023f6e392174875,6815c02c82917a0d9aeaea81,5
6815a7266023f6e39217b59e,6815c02c82917a0d9aeaea81,5
6815a2656023f6e39216e8c9,6815c02c82917a0d9aeaea81,5
6815afd96023f6e392190c76,6815c02c82917a0d9aeaea81,5
6815a1e16023f6e39216ce8e,6815c02c82917a0d9aeaea81,5
6815a4666023f6e392173d4f,6815c02c82917a0d9aeaea81,5
6815aa056023f6e392181f5b,6815c02c82917a0d9aeaea81,5
6815aaff6023f6e39218498f,6815c02c82917a0d9aeaea81,5
6815b1906023f6e392194ecc,6815c02c82917a0d9aeaea81,4
6815a6656023f6e392179635,6815c02c82917a0d9aeaea81,5
6815a6216023f6e392178cce,6815c02c82917a0d9aeaea81,5
6815af0c6023f6e39218ef10,6815c02c82917a0d9aeaea81,5
6815a23a6023f6e39216e068,6815c02c82917a0d9aeaea81,5
6815a4956023f6e3921745b3,6815c02c82917a0d9aeaea81,5
6815a3576023f6e392171155,6815c02c82917a0d9aeaea81,5
6815a2236023f6e39216dc79,6815c02c82917a0d9aeaea81,5
6815a9cb6023f6e392181806,6815c02c82917a0d9aeaea81,5
6815b0dc6023f6e392193526,6815c02c82917a0d9aeaea81,4
6815a3ae6023f6e392172302,6815c02c82917a0d9aeaea81,5
6815a6216023f6e392178a88,6815c02c82917a0d9aeaea81,5
6815a1f76023f6e39216d19c,6815c02c82917a0d9aeaea81,5
6815adda6023f6e39218bf44,6815c02c82917a0d9aeaea81,5
6815af596023f6e39218f91e,6815c02c82917a0d9aeaea81,5
6815b1906023f6e392194f6c,6815c02c82917a0d9aeae95a,5
6815aca06023f6e392188fe0,6815c02c82917a0d9aeae95a,5
6815a1e16023f6e39216cfd8,6815c02c82917a0d9aeae95a,5
6815a6386023f6e392178d6c,6815c02c82917a0d9aeae95a,5
6815a32b6023f6e392170ba7,6815c02c82917a0d9aeae95a,5
6815ac206023f6e392187b84,6815c02c82917a0d9aeae95a,5
6815aea76023f6e39218dfee,6815c02c82917a0d9aeae95a,5
6815a2e86023f6e39216fe7c,6815c02c82917a0d9aeae95a,5
6815ad086023f6e39218a184,6815c02c82917a0d9aeaea84,5
6815ae8c6023f6e39218dc2f,6815c02c82917a0d9aeaea84,5
6815a52e6023f6e392175e46,6815c02c82917a0d9aeaea84,5
6815a3ae6023f6e392172364,6815c02c82917a0d9aeaea84,5
6815a80e6023f6e39217d85c,6815c02c82917a0d9aeaea84,5
6815ae3e6023f6e39218cf36,6815c02c82917a0d9aeaea84,5
6815b1436023f6e3921945d4,6815c02c82917a0d9aeaea84,5
6815a9e66023f6e392181bce,6815c02c82917a0d9aeaea84,5
6815b1286023f6e392194174,6815c02c82917a0d9aeaea84,5
6815a1486023f6e39216b859,6815c02c82917a0d9aeaea84,5
6815a4506023f6e39217391a,6815c02c82917a0d9aeaea84,5
6815a5c96023f6e392177d19,6815c02c82917a0d9aeaea84,5
6815b1776023f6e392194a70,6815c02c82917a0d9aeaea84,5
6815a3ae6023f6e392171fa1,6815c02c82917a0d9aeaea84,5
6815ae586023f6e39218d16c,6815c02c82917a0d9aeaea84,5
6815a7266023f6e39217b699,6815c02c82917a0d9aeaea84,5
6815a60c6023f6e3921787af,6815c02c82917a0d9aeaea84,5
6815ab6e6023f6e392185d40,6815c02c82917a0d9aeaea84,5
6815ac206023f6e392187c14,6815c02c82917a0d9aeaea84,5
6815a60c6023f6e3921785bd,6815c02c82917a0d9aeaea84,5
6815a6216023f6e392178be1,6815c02c82917a0d9aeaea84,5
6815b02a6023f6e392191a09,6815c02c82917a0d9aeaea84,5
6815a4aa6023f6e39217498a,6815c02c82917a0d9aeaea84,5
6815a5186023f6e392175cfb,6815c02c82917a0d9aeaea84,5
6815a3e66023f6e392172a72,6815c02c82917a0d9aeaea84,5
6815acd26023f6e392189799,6815c02c82917a0d9aeaea84,5
6815a1646023f6e39216bd2e,6815c02c82917a0d9aeaea84,5
6815adf26023f6e39218c36c,6815c02c82917a0d9aeaea84,5
6815a6656023f6e3921795f1,6815c02c82917a0d9aeaea84,5
6815ae8c6023f6e39218db1f,6815c02c82917a0d9aeaea84,5
6815a20e6023f6e39216d8e4,6815c02c82917a0d9aeaea84,5
6815a9706023f6e392180c59,6815c02c82917a0d9aeaea84,5
6815a36e6023f6e3921714d1,6815c02c82917a0d9aeaea84,5
6815a4956023f6e392174535,6815c02c82917a0d9aeaea84,5
6815a3416023f6e392170cf2,6815c02c82917a0d9aeaea84,5
6815ae586023f6e39218d501,6815c02c82917a0d9aeaea84,5
6815ad236023f6e39218a386,6815c02c82917a0d9aeaea84,5
6815a1e16023f6e39216d025,6815c02c82917a0d9aeaea84,5
6815a7266023f6e39217b67b,6815c02c82917a0d9aeaea84,4
6815a1b36023f6e39216c8ed,6815c02c82917a0d9aeaea84,4
6815abf56023f6e392187661,6815c02c82917a0d9aeaea84,5
6815a56f6023f6e392176b7c,6815c02c82917a0d9aeaea84,5
6815ad8e6023f6e39218b242,6815c02c82917a0d9aeaea84,5
6815a1e16023f6e39216cdb1,6815c02c82917a0d9aeaea84,5
6815ad236023f6e39218a3eb,6815c02c82917a0d9aeaea84,5
6815a8ea6023f6e39217fa32,6815c02c82917a0d9aeaea84,4
6815aaba6023f6e392183e5a,6815c02c82917a0d9aeaea84,1
6815a6a86023f6e39217a383,6815c02c82917a0d9aeaea84,5
6815a3416023f6e392170f5e,6815c02c82917a0d9aeaea84,5
6815ad8e6023f6e39218b4b1,6815c02c82917a0d9aeaea84,5
6815a2bc6023f6e39216f7cd,6815c02c82917a0d9aeaea84,5
6815a6386023f6e39217908d,6815c02c82917a0d9aeaea84,5
6815aaba6023f6e392183d45,6815c02c82917a0d9aeaea84,5
6815a8606023f6e39217e427,6815c02c82917a0d9aeaea84,5
6815a4956023f6e392174494,6815c02c82917a0d9aeaea84,5
6815ab586023f6e392185931,6815c02c82917a0d9aeaea84,4
6815a5c96023f6e392177b9b,6815c02c82917a0d9aeaea84,5
6815a3c76023f6e3921725c6,6815c02c82917a0d9aeaea84,5
6815a2656023f6e39216e87d,6815c02c82917a0d9aeaea84,5
6815aa626023f6e392182f6c,6815c02c82917a0d9aeaea84,5
6815af746023f6e39218ffb7,6815c02c82917a0d9aeaea84,4
6815a3836023f6e392171a26,6815c02c82917a0d9aeaea84,5
6815a4026023f6e392172f26,6815c02c82917a0d9aeaea84,5
6815a23a6023f6e39216df87,6815c02c82917a0d9aeaea84,5
6815a59b6023f6e392177239,6815c02c82917a0d9aeaea84,5
6815a60c6023f6e3921788ec,6815c02c82917a0d9aeaea84,5
6815a5b36023f6e39217765a,6815c02c82917a0d9aeaea84,5
6815adbf6023f6e39218ba84,6815c02c82917a0d9aeaea84,5
6815a3c76023f6e392172451,6815c02c82917a0d9aeaea84,5
6815a56f6023f6e392176aa8,6815c02c82917a0d9aeaea84,5
6815a9ae6023f6e392181345,6815c02c82917a0d9aeaea84,4
6815b1e26023f6e392195bd2,6815c02c82917a0d9aeaea84,4
6815a2d26023f6e39216f8f7,6815c02c82917a0d9aeaea84,5
6815a9ae6023f6e392181294,6815c02c82917a0d9aeaea84,4
6815a1486023f6e39216b785,6815c02c82917a0d9aeaea84,5
6815a8846023f6e39217e93e,6815c02c82917a0d9aeaea84,5
6815b0dc6023f6e3921936a6,6815c02c82917a0d9aeaea84,5
6815a47c6023f6e39217405d,6815c02c82917a0d9aeaea84,5
6815af0c6023f6e39218ef92,6815c02c82917a0d9aeaea84,5
6815a2bc6023f6e39216f6d4,6815c02c82917a0d9aeaea84,5
6815af0c6023f6e39218efc4,6815c02c82917a0d9aeaea84,4
